ratio,ratio_err,bin
0.5726151149658303,0.04246713671356815,0.15
1.2277764886705411,0.0313826423769561,0.3
0.42227438640178017,0.04071440107644628,0.44999999999999996
0.17475376825837802,0.05869434140841583,0.6
0.10622331355048642,0.07455810568522565,0.75
0.07979716797257425,0.08782275852015704,0.8999999999999999
0.10788512734004178,0.07867211950478095,1.05
0.17195945744779434,0.06313680905767803,1.2
0.33076424165209,0.0497346909372593,1.3499999999999999
0.4315955095312953,0.044683850066975464,1.5
0.5290742040413862,0.04271616658687375,1.65
0.6076450826689785,0.04048187173933359,1.7999999999999998
0.7135554241268741,0.03975890700791341,1.95
0.7693116844889394,0.03932684989679464,2.1
0.7881910693960203,0.03909435298583689,2.25
0.8676356742049506,0.037859412698270714,2.4
0.8858692660942354,0.03797098991329556,2.55
1.007298730550607,0.037704106772721166,2.6999999999999997
0.949871288759305,0.03730644829052681,2.85
1.015058534066302,0.03771020627189233,3.0
0.9287781584215199,0.03759021537426857,3.15
1.0465172665070193,0.03755553908354898,3.3
1.1006269570179459,0.03750978400623234,3.4499999999999997
1.3460451047144315,0.03561084791232621,3.5999999999999996
1.884722022500439,0.03308732636576008,3.75
3.094599974729801,0.031153079043673215,3.9
4.5956897166691855,0.030284910869402853,4.05
5.865370633082141,0.02966395277033722,4.2
6.806846175492146,0.029386887870356117,4.35
7.3880576184421844,0.02945522751661692,4.5
7.4612200514647595,0.029296928290341594,4.6499999999999995
7.9383784132530435,0.029742858137365318,4.8
7.845690125335723,0.029955146907777928,4.95
7.416972957559464,0.029645803264573247,5.1
7.0630492510661,0.02927216500549701,5.25
7.289448138112212,0.030236464017330746,5.3999999999999995
7.053688549329802,0.03012573858030692,5.55
6.958707685950584,0.030426206857533493,5.7
6.264995999179958,0.029596180970556878,5.85
6.353198768974983,0.030180100154049084,6.0
6.407538647334097,0.030383759024836348,6.1499999999999995
6.242717156552629,0.03090918218596071,6.3
6.133337375539069,0.030893693646707514,6.45
6.340520145292635,0.03158948583285081,6.6
5.753598835798976,0.03086345293697848,6.75
5.750904667953943,0.03103065937313679,6.8999999999999995
5.736461363212299,0.031171328465985953,7.05
5.353088195125864,0.030908762645722388,7.199999999999999
5.377530310376831,0.03123706662689382,7.35
5.4576565674034985,0.03155847213328519,7.5
5.513886993285051,0.03183829110958808,7.6499999999999995
4.838788539419408,0.030834848911781246,7.8
5.010571048204736,0.03189610293698611,7.949999999999999
4.9388276805654145,0.03175088614672982,8.1
4.75100983159188,0.031633806695479445,8.25
5.033004644310666,0.032394454826107526,8.4
4.606248082230151,0.03191515392135517,8.549999999999999
4.695115278381183,0.032445362229444275,8.7
4.81036552329063,0.032799304782877216,8.85
4.657629742685917,0.032497985298722706,9.0
4.730925434407645,0.0330017490132538,9.15
4.342879991400056,0.03244663672491545,9.299999999999999
4.197859552748085,0.032500166640962384,9.45
4.279727342929834,0.03303147266140272,9.6
4.112156610237429,0.03304352497814182,9.75
4.139931499298803,0.03279518992112263,9.9
4.08229751160028,0.032713646578736454,10.049999999999999
3.9967496213263174,0.03274544040377846,10.2
4.089772922723727,0.033238399037107264,10.35
4.159243169717572,0.03374023074496092,10.5
4.014672330808946,0.033964596551580746,10.65
3.9270458077249124,0.03381073913239156,10.799999999999999
3.855595695301722,0.033490949930666716,10.95
3.8356879673773556,0.03377914544728707,11.1
3.796799373824998,0.03363114403422713,11.25
3.8574995914817465,0.03405267285956887,11.4
3.721005760809551,0.03383025635499589,11.549999999999999
3.56527031671337,0.033328236775997125,11.7
3.609419956999506,0.03407866626396845,11.85
3.4786358563954,0.03354948877604251,12.0
3.54935086083306,0.03420673223284643,12.15
3.43328061248883,0.034169790197649604,12.299999999999999
3.414658555882418,0.03417453860489974,12.45
3.3945328745650607,0.03424636745940628,12.6
3.2437476051870386,0.034272106008521735,12.75
3.229472474418902,0.034314283691509385,12.9
3.2064438213148123,0.03462309301272327,13.049999999999999
3.156817920320406,0.03464609206179836,13.2
3.0798307625996357,0.034650490513399634,13.35
3.0699331274205615,0.03470559870766475,13.5
3.1260513707409827,0.03525848838985452,13.65
3.0073350317626084,0.034361483657610194,13.799999999999999
3.167823126257956,0.03537793855517589,13.95
2.8300429676600243,0.03509873482227192,14.1
2.908391919573989,0.03472638196402886,14.25
2.8717880888362126,0.034931783004345164,14.399999999999999
2.92713531855667,0.035398791611144724,14.549999999999999
2.8596702514333776,0.035127054059924084,14.7
2.8548565076110415,0.03587613874740032,14.85
2.8454739914119886,0.03526021687521633,15.0
2.888817902562018,0.03566071636248058,15.149999999999999
2.7662264407322423,0.035616243776188765,15.299999999999999
2.6415294000360667,0.03550939850636669,15.45
2.6880521807998203,0.03569227615511409,15.6
2.687190995246039,0.03573752114337976,15.75
2.7357046235230165,0.03585406982902426,15.899999999999999
2.7071803363847047,0.035940234635284035,16.05
2.5492429454261374,0.035789003074150456,16.2
2.663810700013726,0.036108824741386596,16.349999999999998
2.6620957650164936,0.03604909398420151,16.5
2.5614612124746388,0.036125373136767225,16.65
2.595514056541895,0.03577705806990533,16.8
2.5814317862612373,0.036420546634198005,16.95
2.6777509421714494,0.03656998740731854,17.099999999999998
2.59055806025287,0.03687898956462752,17.25
2.4717080847288733,0.03611333319195607,17.4
2.5264516673663007,0.03699951562637404,17.55
2.4935314635573995,0.03657175007232709,17.7
2.407440772737154,0.037067075060261315,17.849999999999998
2.534289739121924,0.036869258296778715,18.0
2.5008899983619974,0.03690100498559236,18.15
2.4202332735020304,0.0370099580355526,18.3
2.5543573511631426,0.03676229962129766,18.45
2.337768658181773,0.03736270647706634,18.599999999999998
2.279691093022569,0.03682886390188804,18.75
2.2882161999486863,0.03731128751598108,18.9
2.487734368458779,0.03741085910529589,19.05
2.3514436006846333,0.03774026923715459,19.2
2.325308612295416,0.03757686312298644,19.349999999999998
2.2876690146075376,0.037857099584238135,19.5
2.283538672925929,0.03719038810679568,19.65
2.395590507565354,0.03779575843011037,19.8
2.385121832925777,0.03757184850681766,19.95
2.2601246429328046,0.03794712614837716,20.099999999999998
2.3791728809926282,0.03766468390302721,20.25
2.3879213699909583,0.03838814932626346,20.4
2.461171409041852,0.03816702730764426,20.55
2.416126190862268,0.03864016234898459,20.7
2.294977534090031,0.03799867112217013,20.849999999999998
2.3626240177253273,0.0390512426757966,21.0
2.1838445808616775,0.0383927352603236,21.15
2.3926255925536597,0.03897836386163351,21.3
2.088711680466829,0.038553686681318616,21.45
2.2041554294289107,0.03873077286327461,21.599999999999998
2.2767587450520685,0.03882330141518931,21.75
2.174691667109382,0.03891841429129831,21.9
2.3450993862307916,0.0399017080427229,22.05
2.202982911081845,0.03919442351982288,22.2
2.2946633646205985,0.039468474205185455,22.349999999999998
2.223394614864291,0.03909475070760343,22.5
2.1246439082988897,0.0390412159215566,22.65
2.179591342478284,0.039625352543375646,22.8
2.249550417501014,0.03986254142734694,22.95
2.208901375354535,0.03983709020946857,23.099999999999998
2.1643040438499948,0.03941337165753297,23.25
2.258792813058236,0.040046680519108264,23.4
2.147393410950969,0.039899934338517296,23.55
2.1269793597493694,0.03979045976714385,23.7
2.160684230407129,0.03996388105512198,23.849999999999998
2.0705904676906832,0.039918121100061196,24.0
2.252238165600689,0.03982064963431931,24.15
2.079532219700962,0.03923004730490021,24.3
2.0850833167880096,0.039929416515266256,24.45
2.083069880427362,0.03983412519201798,24.599999999999998
2.0918634370524973,0.03982944292712772,24.75
1.9757322806188444,0.04014958676970855,24.9
1.9857686564996815,0.039240919274237195,25.05
2.083517209142777,0.04047747178592073,25.2
2.1092730088619955,0.03979873594747462,25.349999999999998
2.0960785598362532,0.04025090434765286,25.5
2.065654161789511,0.04038151937873124,25.65
1.9312300235540136,0.03991315316295858,25.8
1.9390329494402612,0.040119160880956094,25.95
1.9960133162432163,0.0400696962220657,26.099999999999998
1.8891116733350657,0.04032166439734507,26.25
2.0677244691892853,0.04049219144121582,26.4
2.001263784048336,0.040245226336492614,26.55
1.986191537505754,0.04005766623419175,26.7
2.043288651852521,0.04086931766195716,26.849999999999998
1.8986674543842228,0.04051388094815701,27.0
1.9860945128596381,0.04003550834614727,27.15
2.0063003764835257,0.04015995630460967,27.3
2.0916945219701444,0.04146707903906831,27.45
1.9121297549648173,0.041412983367308,27.599999999999998
1.8479019614175405,0.040797872142699164,27.75
1.8178942578515558,0.040857907878010385,27.9
1.8079572619750581,0.04071350983521513,28.05
1.804072088002706,0.040423689135928954,28.2
1.776768169598184,0.04070359833505326,28.349999999999998
1.8411085473476658,0.040559981156591825,28.5
1.7634611520540002,0.04007155969766011,28.65
1.738571203946749,0.040470995018249724,28.799999999999997
1.6820532423753078,0.04008718212080569,28.95
1.777178540258711,0.040288110129437706,29.099999999999998
1.8275332453373316,0.04053343642634281,29.25
1.7617315592282086,0.040484686332428695,29.4
1.8374386241697882,0.040382073410996894,29.549999999999997
1.8699092672711028,0.04043854517372021,29.7
1.7992442500382828,0.04100277768396637,29.849999999999998
1.7697545828700378,0.04083530734094164,30.0
1.7214495848058156,0.04024811134881137,30.15
1.6248782478970234,0.038862407013488774,30.299999999999997
1.3242067487900344,0.03725031702792095,30.45
