ratio,ratio_err,bin
0.5755795190874393,0.04250714347800741,0.15
1.2107827861194642,0.031262718268655044,0.3
0.4336053167782867,0.040876260440184116,0.44999999999999996
0.1734841098390979,0.058662614797626564,0.6
0.10761047868428315,0.07460483766106313,0.75
0.07984230010228857,0.08782459385869608,0.8999999999999999
0.10433939331453487,0.07854612541303127,1.05
0.17781116633095118,0.06329423693905405,1.2
0.32476197167985477,0.04962240267246818,1.3499999999999999
0.4355829893471581,0.044746036645308164,1.5
0.5294076677631379,0.04272082414872711,1.65
0.6382132150429319,0.04086492524442381,1.7999999999999998
0.6818706163163311,0.039389607245609914,1.95
0.7535471039156656,0.039151256621354776,2.1
0.7583150580485607,0.038766395021300186,2.25
0.876825505383995,0.037952443333922226,2.4
0.9006077505982206,0.03811907697609352,2.55
0.9960427529486504,0.03759824479950219,2.6999999999999997
0.9608110804503686,0.03741095619512451,2.85
0.999569816521425,0.037564997226133975,3.0
0.9632460404892399,0.037924602668161264,3.15
1.0504689462126917,0.03759178013855309,3.3
1.0796410069867728,0.037321946185915,3.4499999999999997
1.2987440556312695,0.035250026303469344,3.5999999999999996
1.8975160804269728,0.03316061814845233,3.75
3.2291437959659204,0.03166076930307081,3.9
4.5755728236142055,0.030230423675329743,4.05
5.711474214701085,0.02932958986533808,4.2
6.700380421470718,0.029185818363128384,4.35
7.346428729892918,0.02938204528651039,4.5
7.581785566148858,0.029504918706045623,4.6499999999999995
8.007647372840589,0.029857883513766902,4.8
7.793179504114572,0.029866103277566395,4.95
7.589988013627879,0.02994894547798957,5.1
7.326211189810437,0.029746022318338037,5.25
7.15000675970005,0.02998107332768843,5.3999999999999995
6.889141287756971,0.02981639648220073,5.55
6.731870716067875,0.02998947261311665,5.7
6.545873035219121,0.030162874789711795,5.85
6.387375219687086,0.03025015490261565,6.0
6.19886285355582,0.029952735394644887,6.1499999999999995
6.008113097140366,0.030404460567762356,6.3
6.1517251796940355,0.030933485790895707,6.45
6.323085925239789,0.0315519499746842,6.6
5.99141724273235,0.03140215790095835,6.75
5.844068241719683,0.03124403977785578,6.8999999999999995
5.633215038724167,0.030931532544816804,7.05
5.49493185208104,0.03125190364627323,7.199999999999999
5.389012679575119,0.03126517423405848,7.35
5.378821851024459,0.03136524856024921,7.5
5.418251578033268,0.03160370559917501,7.6499999999999995
5.143700626025883,0.031629729207638756,7.8
4.775867408186579,0.03126715482608729,7.949999999999999
4.967152201399685,0.031826512088767966,8.1
4.884760851163958,0.031999545550877265,8.25
4.975507906711506,0.03223971978042809,8.4
4.716201681262894,0.03222660522816165,8.549999999999999
4.531415141962804,0.03197565831921079,8.7
4.651021058027655,0.03234643138598436,8.85
4.744320135494545,0.032746017875012315,9.0
4.6645344978108945,0.032810034809926676,9.15
4.519858384657484,0.03297964257785477,9.299999999999999
4.372454519489884,0.0330414951576587,9.45
4.096494783674645,0.03245323398187522,9.6
4.108214823759661,0.033030783228686585,9.75
4.193327347874395,0.03296509516188445,9.9
4.050993899838067,0.03261274368576535,10.049999999999999
4.193506495383161,0.03338392386164065,10.2
4.110760620205854,0.033306857867864685,10.35
4.086062471474364,0.033500083885874485,10.5
3.833748136463698,0.03334626435333427,10.65
3.8421424015259795,0.03351815798201309,10.799999999999999
3.9253934654020584,0.03373080236630762,10.95
3.9100673889999085,0.034037938570835,11.1
3.8309689887172182,0.03375071584809301,11.25
3.6353333067047857,0.03326482964860091,11.4
3.601178913693938,0.03339816330894038,11.549999999999999
3.810478364857902,0.034211587104072474,11.7
3.556516882789159,0.0338825386518613,11.85
3.572217654024555,0.033898187575308734,12.0
3.490520793879645,0.033984839855288725,12.15
3.426637265454969,0.034144178590862474,12.299999999999999
3.3919588777979364,0.034086564552845845,12.45
3.2923624522516524,0.033845921828288744,12.6
3.3301945554436996,0.03461941493211318,12.75
3.285333545269029,0.034540144590412,12.9
3.258047228240079,0.03483481857065438,13.049999999999999
3.140133418962233,0.034576491469405654,13.2
3.033411909824832,0.034452806175863986,13.35
3.087545306272855,0.03478060993634955,13.5
3.096771171573595,0.035133161104741045,13.65
3.1528126348880536,0.034979633079459484,13.799999999999999
3.063400748749387,0.03493194047129226,13.95
2.8965640278876865,0.03540222414471938,14.1
2.933230749395716,0.03483655471481867,14.25
2.855363972070944,0.03485761399027708,14.399999999999999
2.9127132895646457,0.03533373248645809,14.549999999999999
2.847239053775099,0.03507043995845372,14.7
2.9102460044347565,0.03613296722309828,14.85
2.856441045123137,0.03531046105500399,15.0
2.9162703586387004,0.03578636541825881,15.149999999999999
2.6921906211087876,0.03526443731686984,15.299999999999999
