ratio,ratio_err,bin
0.0,inf,-0.6292094286067975
0.0,inf,-0.4792094286067975
0.0,inf,-0.32920942860679747
0.0,inf,-0.17920942860679745
0.0,inf,-0.029209428606797427
0.0,inf,0.1207905713932026
0.0,inf,0.27079057139320273
0.0,inf,0.42079057139320264
0.0,inf,0.5707905713932026
0.0,inf,0.7207905713932027
0.0,inf,0.8707905713932028
0.0,inf,1.0207905713932028
0.0,inf,1.1707905713932028
0.0,inf,1.320790571393203
0.0,inf,1.470790571393203
0.0,inf,1.620790571393203
0.0,inf,1.7707905713932028
0.0,inf,1.9207905713932028
0.0,inf,2.070790571393203
0.0,inf,2.220790571393203
0.0,inf,2.370790571393203
0.0,inf,2.5207905713932033
0.0,inf,2.670790571393203
0.0,inf,2.820790571393203
0.0,inf,2.970790571393203
0.0,inf,3.120790571393203
0.0,inf,3.2707905713932033
0.0,inf,3.4207905713932036
0.0,inf,3.570790571393203
0.0,inf,3.7207905713932035
0.0,inf,3.870790571393203
0.0,inf,4.020790571393203
0.0,inf,4.170790571393203
0.0,inf,4.320790571393203
0.0,inf,4.470790571393203
0.0,inf,4.6207905713932025
0.0,inf,4.770790571393203
0.0,inf,4.920790571393203
0.0,inf,5.070790571393203
0.0,inf,5.220790571393203
0.0,inf,5.370790571393203
0.0,inf,5.520790571393203
0.0,inf,5.670790571393203
0.0,inf,5.8207905713932035
0.0,inf,5.970790571393203
0.0,inf,6.120790571393203
0.0,inf,6.270790571393203
0.0,inf,6.420790571393203
0.0,inf,6.5707905713932035
0.0,inf,6.720790571393203
0.0,inf,6.870790571393203
0.0,inf,7.020790571393203
0.0,inf,7.170790571393203
0.0,inf,7.3207905713932035
0.0,inf,7.470790571393204
0.0,inf,7.620790571393204
0.0,inf,7.770790571393203
0.0,inf,7.920790571393203
0.0,inf,8.070790571393204
0.0,inf,8.220790571393204
0.0,inf,8.370790571393204
0.0,inf,8.520790571393203
0.0,inf,8.670790571393203
0.0,inf,8.820790571393204
0.0,inf,8.970790571393204
0.0,inf,9.120790571393204
0.0,inf,9.270790571393203
0.0,inf,9.420790571393203
0.0,inf,9.570790571393204
0.0,inf,9.720790571393204
0.0,inf,9.870790571393204
0.0,inf,10.020790571393203
0.0,inf,10.170790571393203
0.0,inf,10.320790571393204
0.0,inf,10.470790571393204
0.0,inf,10.620790571393204
0.0,inf,10.770790571393205
0.0,inf,10.920790571393203
0.0,inf,11.070790571393204
0.0,inf,11.220790571393204
0.0,inf,11.370790571393204
0.0,inf,11.520790571393205
0.0,inf,11.670790571393203
0.0,inf,11.820790571393204
0.0,inf,11.970790571393204
0.0,inf,12.120790571393204
0.0,inf,12.270790571393205
0.0,inf,12.420790571393205
0.0,inf,12.570790571393204
0.0,inf,12.720790571393204
0.0,inf,12.870790571393204
0.0,inf,13.020790571393205
0.0,inf,13.170790571393205
0.0,inf,13.320790571393204
0.0,inf,13.470790571393204
0.0,inf,13.620790571393204
0.0,inf,13.770790571393205
0.0,inf,13.920790571393205
0.0,inf,14.070790571393204
0.0,inf,14.220790571393204
0.0,inf,14.370790571393204
0.0,inf,14.520790571393205
0.0,inf,14.670790571393205
